run_id,initial_case_id,initial_label,psi0,psi0_lower,psi0_upper,schedule_id,binary_sequence,on_count,on_fraction,theta_1in_t0,theta_5in_t0,theta_9in_t0,theta_1in_t1,theta_5in_t1,theta_9in_t1,theta_1in_t2,theta_5in_t2,theta_9in_t2,theta_1in_t3,theta_5in_t3,theta_9in_t3,theta_1in_t4,theta_5in_t4,theta_9in_t4,theta_1in_t5,theta_5in_t5,theta_9in_t5,theta_1in_t6,theta_5in_t6,theta_9in_t6,theta_1in_t7,theta_5in_t7,theta_9in_t7,theta_1in_t8,theta_5in_t8,theta_9in_t8,theta_1in_t9,theta_5in_t9,theta_9in_t9,theta_1in_t10,theta_5in_t10,theta_9in_t10
run_0023,dry_001,dry,-2.19,-2.19,-1.38,sched_0023,0000010110,3,0.3,15.3559232716744,15.3559232716744,15.3559232716744,15.3558026995988,15.3559232716741,15.3559232716744,15.355684816953,15.3559232716655,15.3559232716744,15.3555695107381,15.35592327161,15.3559232716744,15.3554566739422,15.3559232714125,15.3559232716744,15.3553462051828,15.3559232709014,15.3559232716744,24.6079475707442,24.542133535744,24.4778991820254,18.4077827542557,19.4675794866943,20.1752617517821,24.8929791432652,24.8877025812262,24.8836358860695,24.9995532048284,24.999552971303,24.9995528068118,18.4835882847468,19.5596507972128,20.2741228938646
run_0024,dry_001,dry,-2.19,-2.19,-1.38,sched_0024,0000010111,4,0.4,15.3559232716744,15.3559232716744,15.3559232716744,15.3558026995988,15.3559232716741,15.3559232716744,15.355684816953,15.3559232716655,15.3559232716744,15.3555695107381,15.35592327161,15.3559232716744,15.3554566739422,15.3559232714125,15.3559232716744,15.3553462051828,15.3559232709014,15.3559232716744,24.6079475707442,24.542133535744,24.4778991820254,18.4077827542557,19.4675794866943,20.1752617517821,24.8929791432652,24.8877025812262,24.8836358860695,24.9995532048284,24.999552971303,24.9995528068118,24.9999992209535,24.9999992209512,24.9999992209496
run_0025,dry_001,dry,-2.19,-2.19,-1.38,sched_0025,0000011000,2,0.2,15.3559232716744,15.3559232716744,15.3559232716744,15.3558026995988,15.3559232716741,15.3559232716744,15.355684816953,15.3559232716655,15.3559232716744,15.3555695107381,15.35592327161,15.3559232716744,15.3554566739422,15.3559232714125,15.3559232716744,15.3553462051828,15.3559232709014,15.3559232716744,24.6079475707442,24.542133535744,24.4778991820254,24.9959780855739,24.9959654043117,24.9959564290593,18.4830180421955,19.5589608939254,20.2733836311548,17.4446805343222,18.2472310374895,18.8185631953197,16.9900525604728,17.6417159646627,18.1170685233867
run_0026,dry_001,dry,-2.19,-2.19,-1.38,sched_0026,0000011001,3,0.3,15.3559232716744,15.3559232716744,15.3559232716744,15.3558026995988,15.3559232716741,15.3559232716744,15.355684816953,15.3559232716655,15.3559232716744,15.3555695107381,15.35592327161,15.3559232716744,15.3554566739422,15.3559232714125,15.3559232716744,15.3553462051828,15.3559232709014,15.3559232716744,24.6079475707442,24.542133535744,24.4778991820254,24.9959780855739,24.9959654043117,24.9959564290593,18.4830180421955,19.5589608939254,20.2733836311548,17.4446805343222,18.2472310374895,18.8185631953197,24.8447736966524,24.8341120310591,24.8255894044467
run_0027,dry_001,dry,-2.19,-2.19,-1.38,sched_0027,0000011010,3,0.3,15.3559232716744,15.3559232716744,15.3559232716744,15.3558026995988,15.3559232716741,15.3559232716744,15.355684816953,15.3559232716655,15.3559232716744,15.3555695107381,15.35592327161,15.3559232716744,15.3554566739422,15.3559232714125,15.3559232716744,15.3553462051828,15.3559232709014,15.3559232716744,24.6079475707442,24.542133535744,24.4778991820254,24.9959780855739,24.9959654043117,24.9959564290593,18.4830180421955,19.5589608939254,20.2733836311548,24.8959901379778,24.8909890389324,24.8871434446944,18.4663026902748,19.538716084797,20.251699993468
run_0028,dry_001,dry,-2.19,-2.19,-1.38,sched_0028,0000011011,4,0.4,15.3559232716744,15.3559232716744,15.3559232716744,15.3558026995988,15.3559232716741,15.3559232716744,15.355684816953,15.3559232716655,15.3559232716744,15.3555695107381,15.35592327161,15.3559232716744,15.3554566739422,15.3559232714125,15.3559232716744,15.3553462051828,15.3559232709014,15.3559232716744,24.6079475707442,24.542133535744,24.4778991820254,24.9959780855739,24.9959654043117,24.9959564290593,18.4830180421955,19.5589608939254,20.2733836311548,24.8959901379778,24.8909890389324,24.8871434446944,24.9995738867788,24.9995736724906,24.9995735215683
run_0029,dry_001,dry,-2.19,-2.19,-1.38,sched_0029,0000011100,3,0.3,15.3559232716744,15.3559232716744,15.3559232716744,15.3558026995988,15.3559232716741,15.3559232716744,15.355684816953,15.3559232716655,15.3559232716744,15.3555695107381,15.35592327161,15.3559232716744,15.3554566739422,15.3559232714125,15.3559232716744,15.3553462051828,15.3559232709014,15.3559232716744,24.6079475707442,24.542133535744,24.4778991820254,24.9959780855739,24.9959654043117,24.9959564290593,24.9999967094899,24.9999967094575,24.9999967094351,18.4836550318756,19.5597315693084,20.2742095006586,17.444908928836,18.2475308880431,18.8189063793556
run_0030,dry_001,dry,-2.19,-2.19,-1.38,sched_0030,0000011101,4,0.4,15.3559232716744,15.3559232716744,15.3559232716744,15.3558026995988,15.3559232716741,15.3559232716744,15.355684816953,15.3559232716655,15.3559232716744,15.3555695107381,15.35592327161,15.3559232716744,15.3554566739422,15.3559232714125,15.3559232716744,15.3553462051828,15.3559232709014,15.3559232716744,24.6079475707442,24.542133535744,24.4778991820254,24.9959780855739,24.9959654043117,24.9959564290593,24.9999967094899,24.9999967094575,24.9999967094351,18.4836550318756,19.5597315693084,20.2742095006586,24.8960152035196,24.8910163836537,24.8871726428437
run_0031,dry_001,dry,-2.19,-2.19,-1.38,sched_0031,0000011110,4,0.4,15.3559232716744,15.3559232716744,15.3559232716744,15.3558026995988,15.3559232716741,15.3559232716744,15.355684816953,15.3559232716655,15.3559232716744,15.3555695107381,15.35592327161,15.3559232716744,15.3554566739422,15.3559232714125,15.3559232716744,15.3553462051828,15.3559232709014,15.3559232716744,24.6079475707442,24.542133535744,24.4778991820254,24.9959780855739,24.9959654043117,24.9959564290593,24.9999967094899,24.9999967094575,24.9999967094351,24.9999997767029,24.9999997767026,24.9999997767025,18.4836524436236,19.5597284345631,20.2742063760368
run_0032,dry_001,dry,-2.19,-2.19,-1.38,sched_0032,0000011111,5,0.5,15.3559232716744,15.3559232716744,15.3559232716744,15.3558026995988,15.3559232716741,15.3559232716744,15.355684816953,15.3559232716655,15.3559232716744,15.3555695107381,15.35592327161,15.3559232716744,15.3554566739422,15.3559232714125,15.3559232716744,15.3553462051828,15.3559232709014,15.3559232716744,24.6079475707442,24.542133535744,24.4778991820254,24.9959780855739,24.9959654043117,24.9959564290593,24.9999967094899,24.9999967094575,24.9999967094351,24.9999997767029,24.9999997767026,24.9999997767025,24.9999999085012,24.9999999085012,24.9999999085011
