run_id,initial_case_id,initial_label,psi0,psi0_lower,psi0_upper,schedule_id,binary_sequence,on_count,on_fraction,theta_1in_t0,theta_5in_t0,theta_9in_t0,theta_1in_t1,theta_5in_t1,theta_9in_t1,theta_1in_t2,theta_5in_t2,theta_9in_t2,theta_1in_t3,theta_5in_t3,theta_9in_t3,theta_1in_t4,theta_5in_t4,theta_9in_t4
run_0065,dry_005,dry,-1.38,-2.19,-1.38,sched_0001,0000,0,0,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,16.8251120014017,17.3929643676611,17.775037252831,16.6121505612804,17.1159456682145,17.4752928386267,16.4664587700765,16.9202673445288,17.2520562942816
run_0066,dry_005,dry,-1.38,-2.19,-1.38,sched_0002,0001,1,0.25,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,16.8251120014017,17.3929643676611,17.775037252831,16.6121505612804,17.1159456682145,17.4752928386267,24.7792147527277,24.7582310851679,24.7405867167563
run_0067,dry_005,dry,-1.38,-2.19,-1.38,sched_0003,0010,1,0.25,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,16.8251120014017,17.3929643676611,17.775037252831,24.7963543211173,24.7784099859348,24.7635223648652,18.4480340388645,19.5165541715217,20.2279299071111
run_0068,dry_005,dry,-1.38,-2.19,-1.38,sched_0004,0011,2,0.5,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,16.8251120014017,17.3929643676611,17.775037252831,24.7963543211173,24.7784099859348,24.7635223648652,24.9986965938971,24.9986949606464,24.998693808647
run_0069,dry_005,dry,-1.38,-2.19,-1.38,sched_0005,0100,1,0.25,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,24.8182473989451,24.8038319872794,24.7920728632229,18.4522049273006,19.5216173192023,20.2333636109725,17.4335642312107,18.2326311781775,18.8018478436258
run_0070,dry_005,dry,-1.38,-2.19,-1.38,sched_0006,0101,2,0.5,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,24.8182473989451,24.8038319872794,24.7920728632229,18.4522049273006,19.5216173192023,20.2333636109725,24.89476818595,24.8896561533551,24.8857216190349
run_0071,dry_005,dry,-1.38,-2.19,-1.38,sched_0007,0110,2,0.5,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,24.8182473989451,24.8038319872794,24.7920728632229,24.9989222666179,24.9989211102224,24.9989202949959,18.4834759848789,19.5595148264219,20.2739702183114
run_0072,dry_005,dry,-1.38,-2.19,-1.38,sched_0008,0111,3,0.75,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,24.8182473989451,24.8038319872794,24.7920728632229,24.9989222666179,24.9989211102224,24.9989202949959,24.9999987994134,24.9999987994098,24.9999987994062
run_0073,dry_005,dry,-1.38,-2.19,-1.38,sched_0009,1000,1,0.25,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,18.4570642821592,19.5275132792818,20.2396895109413,17.4353247902582,18.234944199436,18.8044967566432,16.9850792185872,17.6350014165532,18.1092003129444
run_0074,dry_005,dry,-1.38,-2.19,-1.38,sched_0010,1001,2,0.5,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,18.4570642821592,19.5275132792818,20.2396895109413,17.4353247902582,18.234944199436,18.8044967566432,24.8441953425874,24.833457866967,24.8248708665457
run_0075,dry_005,dry,-1.38,-2.19,-1.38,sched_0011,1010,2,0.5,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,18.4570642821592,19.5275132792818,20.2396895109413,24.8949620278168,24.8898676595409,24.8859472996705,18.4661202314804,19.5384949713223,20.251462996948
run_0076,dry_005,dry,-1.38,-2.19,-1.38,sched_0012,1011,3,0.75,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,18.4570642821592,19.5275132792818,20.2396895109413,24.8949620278168,24.8898676595409,24.8859472996705,24.9995668676535,24.999566646913,24.9995664914436
run_0077,dry_005,dry,-1.38,-2.19,-1.38,sched_0013,1100,2,0.5,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,24.9991676205059,24.9991668974309,24.9991663877925,18.4835234346509,19.5595723655443,20.2740414287126,17.4448617554639,18.247468957389,18.8188355010008
run_0078,dry_005,dry,-1.38,-2.19,-1.38,sched_0014,1101,3,0.75,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,24.9991676205059,24.9991668974309,24.9991663877925,18.4835234346509,19.5595723655443,20.2740414287126,24.8960100698594,24.8910107760435,24.8871666321429
run_0079,dry_005,dry,-1.38,-2.19,-1.38,sched_0015,1110,3,0.75,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,24.9991676205059,24.9991668974309,24.9991663877925,24.9999989579214,24.9999989579174,24.9999989579146,18.4836497452609,19.5597251564393,20.2742030587321
