run_id,initial_case_id,initial_label,psi0,psi0_lower,psi0_upper,schedule_id,binary_sequence,on_count,on_fraction,theta_1in_t0,theta_5in_t0,theta_9in_t0,theta_1in_t1,theta_5in_t1,theta_9in_t1,theta_1in_t2,theta_5in_t2,theta_9in_t2,theta_1in_t3,theta_5in_t3,theta_9in_t3,theta_1in_t4,theta_5in_t4,theta_9in_t4,theta_1in_t5,theta_5in_t5,theta_9in_t5,theta_1in_t6,theta_5in_t6,theta_9in_t6
run_0065,dry_002,dry,-1.38,-2.19,-1.38,sched_0001,000000,0,0,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,16.8251120014017,17.3929643676611,17.775037252831,16.6121505612804,17.1159456682145,17.4752928386267,16.4664587700765,16.9202673445288,17.2520562942816,16.3585114131627,16.7729137072457,17.0798283081087,16.2744012888677,16.6570305939313,16.9426188361494
run_0066,dry_002,dry,-1.38,-2.19,-1.38,sched_0002,000001,1,0.166666666666667,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,16.8251120014017,17.3929643676611,17.775037252831,16.6121505612804,17.1159456682145,17.4752928386267,16.4664587700765,16.9202673445288,17.2520562942816,16.3585114131627,16.7729137072457,17.0798283081087,24.754518350897,24.7287196822247,24.7065961265237
run_0067,dry_002,dry,-1.38,-2.19,-1.38,sched_0003,000010,1,0.166666666666667,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,16.8251120014017,17.3929643676611,17.775037252831,16.6121505612804,17.1159456682145,17.4752928386267,16.4664587700765,16.9202673445288,17.2520562942816,24.765599963539,24.7420261131758,24.7219888958286,18.4420243008723,19.5092551205918,20.2200933488698
run_0068,dry_002,dry,-1.38,-2.19,-1.38,sched_0004,000011,2,0.333333333333333,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,16.8251120014017,17.3929643676611,17.775037252831,16.6121505612804,17.1159456682145,17.4752928386267,16.4664587700765,16.9202673445288,17.2520562942816,24.765599963539,24.7420261131758,24.7219888958286,24.9983491042731,24.9983465944124,24.9983448233172
run_0069,dry_002,dry,-1.38,-2.19,-1.38,sched_0005,000100,1,0.166666666666667,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,16.8251120014017,17.3929643676611,17.775037252831,16.6121505612804,17.1159456682145,17.4752928386267,24.7792147527277,24.7582310851679,24.7405867167563,18.4447082550338,19.5125154180279,20.2235942336517,17.4308419632805,18.229054094779,18.7977507315069
run_0070,dry_002,dry,-1.38,-2.19,-1.38,sched_0006,000101,2,0.333333333333333,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,16.8251120014017,17.3929643676611,17.775037252831,16.6121505612804,17.1159456682145,17.4752928386267,24.7792147527277,24.7582310851679,24.7405867167563,18.4447082550338,19.5125154180279,20.2235942336517,24.8944686738854,24.8893292713445,24.8853727637878
run_0071,dry_002,dry,-1.38,-2.19,-1.38,sched_0007,000110,2,0.333333333333333,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,16.8251120014017,17.3929643676611,17.775037252831,16.6121505612804,17.1159456682145,17.4752928386267,24.7792147527277,24.7582310851679,24.7405867167563,24.9985073253839,24.9985052365605,24.9985037622944,18.483407097998,19.5594315332366,20.2738874955431
run_0072,dry_002,dry,-1.38,-2.19,-1.38,sched_0008,000111,3,0.5,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,16.8251120014017,17.3929643676611,17.775037252831,16.6121505612804,17.1159456682145,17.4752928386267,24.7792147527277,24.7582310851679,24.7405867167563,24.9985073253839,24.9985052365605,24.9985037622944,24.9999985332869,24.9999985332796,24.9999985332745
run_0073,dry_002,dry,-1.38,-2.19,-1.38,sched_0009,001000,1,0.166666666666667,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,16.8251120014017,17.3929643676611,17.775037252831,24.7963543211173,24.7784099859348,24.7635223648652,18.4480340388645,19.5165541715217,20.2279299071111,17.4320505887931,18.2306423262118,18.7995699454299,16.9833344035082,17.6326452742577,18.1064388855801
run_0074,dry_002,dry,-1.38,-2.19,-1.38,sched_0010,001001,2,0.333333333333333,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,16.8251120014017,17.3929643676611,17.775037252831,24.7963543211173,24.7784099859348,24.7635223648652,18.4480340388645,19.5165541715217,20.2279299071111,17.4320505887931,18.2306423262118,18.7995699454299,24.8439922522185,24.8332280922002,24.8246184231157
run_0075,dry_002,dry,-1.38,-2.19,-1.38,sched_0011,001010,2,0.333333333333333,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,16.8251120014017,17.3929643676611,17.775037252831,24.7963543211173,24.7784099859348,24.7635223648652,18.4480340388645,19.5165541715217,20.2279299071111,24.8946016533095,24.8894744083988,24.8855276623635,18.4660571466708,19.5384184761296,20.2513810348821
run_0076,dry_002,dry,-1.38,-2.19,-1.38,sched_0012,001011,3,0.5,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,16.8251120014017,17.3929643676611,17.775037252831,24.7963543211173,24.7784099859348,24.7635223648652,18.4480340388645,19.5165541715217,20.2279299071111,24.8946016533095,24.8894744083988,24.8855276623635,24.9995643982602,24.9995641752473,24.9995640181654
run_0077,dry_002,dry,-1.38,-2.19,-1.38,sched_0013,001100,2,0.333333333333333,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,16.8251120014017,17.3929643676611,17.775037252831,24.7963543211173,24.7784099859348,24.7635223648652,24.9986965938971,24.9986949606464,24.998693808647,18.4834440298167,19.5594749325444,20.2739268357965,17.4448332870533,18.2474315854922,18.8187927339539
run_0078,dry_002,dry,-1.38,-2.19,-1.38,sched_0014,001101,3,0.5,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,16.8251120014017,17.3929643676611,17.775037252831,24.7963543211173,24.7784099859348,24.7635223648652,24.9986965938971,24.9986949606464,24.998693808647,18.4834440298167,19.5594749325444,20.2739268357965,24.8960069419706,24.891007365771,24.8871629956598
run_0079,dry_002,dry,-1.38,-2.19,-1.38,sched_0015,001110,3,0.5,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,16.8251120014017,17.3929643676611,17.775037252831,24.7963543211173,24.7784099859348,24.7635223648652,24.9986965938971,24.9986949606464,24.998693808647,24.9999986548759,24.9999986548705,24.9999986548658,18.483647283181,19.5597222119106,20.2741993462028
run_0080,dry_002,dry,-1.38,-2.19,-1.38,sched_0016,001111,4,0.666666666666667,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,16.8251120014017,17.3929643676611,17.775037252831,24.7963543211173,24.7784099859348,24.7635223648652,24.9986965938971,24.9986949606464,24.998693808647,24.9999986548759,24.9999986548705,24.9999986548658,24.9999998199632,24.999999819963,24.9999998199629
run_0081,dry_002,dry,-1.38,-2.19,-1.38,sched_0017,010000,1,0.166666666666667,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,24.8182473989451,24.8038319872794,24.7920728632229,18.4522049273006,19.5216173192023,20.2333636109725,17.4335642312107,18.2326311781775,18.8018478436258,16.9841412991057,17.6337349099024,18.1077159824858,16.7223841415715,17.277817331235,17.6881133929563
run_0082,dry_002,dry,-1.38,-2.19,-1.38,sched_0018,010001,2,0.333333333333333,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,24.8182473989451,24.8038319872794,24.7920728632229,18.4522049273006,19.5216173192023,20.2333636109725,17.4335642312107,18.2326311781775,18.8018478436258,16.9841412991057,17.6337349099024,18.1077159824858,24.8128810432848,24.797636961507,24.785150401915
run_0083,dry_002,dry,-1.38,-2.19,-1.38,sched_0019,010010,2,0.333333333333333,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,24.8182473989451,24.8038319872794,24.7920728632229,18.4522049273006,19.5216173192023,20.2333636109725,17.4335642312107,18.2326311781775,18.8018478436258,24.8440863930529,24.8333346159889,24.8247354841157,18.457014647617,19.5274529677323,20.2396238502687
run_0084,dry_002,dry,-1.38,-2.19,-1.38,sched_0020,010011,3,0.5,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,24.8182473989451,24.8038319872794,24.7920728632229,18.4522049273006,19.5216173192023,20.2333636109725,17.4335642312107,18.2326311781775,18.8018478436258,24.8440863930529,24.8333346159889,24.8247354841157,24.9991651956885,24.9991644693007,24.9991639572077
run_0085,dry_002,dry,-1.38,-2.19,-1.38,sched_0021,010100,2,0.333333333333333,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,24.8182473989451,24.8038319872794,24.7920728632229,18.4522049273006,19.5216173192023,20.2333636109725,24.89476818595,24.8896561533551,24.8857216190349,18.466086310034,19.5384538250045,20.2514189219042,17.4385902827798,18.239233651585,18.8094083712029
run_0086,dry_002,dry,-1.38,-2.19,-1.38,sched_0022,010101,3,0.5,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,24.8182473989451,24.8038319872794,24.7920728632229,18.4522049273006,19.5216173192023,20.2333636109725,24.89476818595,24.8896561533551,24.8857216190349,18.466086310034,19.5384538250045,20.2514189219042,24.8953205347194,24.8902587885483,24.8863645791978
run_0087,dry_002,dry,-1.38,-2.19,-1.38,sched_0023,010110,3,0.5,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,24.8182473989451,24.8038319872794,24.7920728632229,18.4522049273006,19.5216173192023,20.2333636109725,24.89476818595,24.8896561533551,24.8857216190349,24.9995655392877,24.9995653173166,24.9995651609799,18.4835842930084,19.559645924446,20.2741171502089
run_0088,dry_002,dry,-1.38,-2.19,-1.38,sched_0024,010111,4,0.666666666666667,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,24.8182473989451,24.8038319872794,24.7920728632229,18.4522049273006,19.5216173192023,20.2333636109725,24.89476818595,24.8896561533551,24.8857216190349,24.9995655392877,24.9995653173166,24.9995651609799,24.9999992300008,24.9999992299984,24.9999992299969
run_0089,dry_002,dry,-1.38,-2.19,-1.38,sched_0025,011000,2,0.333333333333333,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,24.8182473989451,24.8038319872794,24.7920728632229,24.9989222666179,24.9989211102224,24.9989202949959,18.4834759848789,19.5595148264219,20.2739702183114,17.4448447388286,18.2474466150157,18.8188099262195,16.9901396859852,17.6418335764403,18.1172063252401
run_0090,dry_002,dry,-1.38,-2.19,-1.38,sched_0026,011001,3,0.5,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,24.8182473989451,24.8038319872794,24.7920728632229,24.9989222666179,24.9989211102224,24.9989202949959,18.4834759848789,19.5595148264219,20.2739702183114,17.4448447388286,18.2474466150157,18.8188099262195,24.8447839205876,24.8341235941616,24.8256021108184
run_0091,dry_002,dry,-1.38,-2.19,-1.38,sched_0027,011010,3,0.5,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,24.8182473989451,24.8038319872794,24.7920728632229,24.9989222666179,24.9989211102224,24.9989202949959,18.4834759848789,19.5595148264219,20.2739702183114,24.8960081988271,24.8910087360966,24.887164456883,18.4663082522368,19.5387228368127,20.2517071964573
run_0092,dry_002,dry,-1.38,-2.19,-1.38,sched_0028,011011,4,0.666666666666667,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,24.8182473989451,24.8038319872794,24.7920728632229,24.9989222666179,24.9989211102224,24.9989202949959,18.4834759848789,19.5595148264219,20.2739702183114,24.8960081988271,24.8910087360966,24.887164456883,24.9995740118288,24.9995737976686,24.9995736468249
run_0093,dry_002,dry,-1.38,-2.19,-1.38,sched_0029,011100,3,0.5,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,24.8182473989451,24.8038319872794,24.7920728632229,24.9989222666179,24.9989211102224,24.9989202949959,24.9999987994134,24.9999987994098,24.9999987994062,18.4836479215777,19.559722978259,20.274200152934,17.4449063731157,18.2475275329002,18.8189025396188
run_0094,dry_002,dry,-1.38,-2.19,-1.38,sched_0030,011101,4,0.666666666666667,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,24.8182473989451,24.8038319872794,24.7920728632229,24.9989222666179,24.9989211102224,24.9989202949959,24.9999987994134,24.9999987994098,24.9999987994062,18.4836479215777,19.559722978259,20.274200152934,24.89601492372,24.8910160785923,24.887172317547
run_0095,dry_002,dry,-1.38,-2.19,-1.38,sched_0031,011110,4,0.666666666666667,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,24.8182473989451,24.8038319872794,24.7920728632229,24.9989222666179,24.9989211102224,24.9989202949959,24.9999987994134,24.9999987994098,24.9999987994062,24.999999825521,24.9999998255209,24.9999998255207,18.4836484604274,19.5597236369544,20.2742008991863
run_0096,dry_002,dry,-1.38,-2.19,-1.38,sched_0032,011111,5,0.833333333333333,18.4629282783454,18.4629282783454,18.4629282783454,17.1881685904942,17.8286982224439,18.1808848227218,24.8182473989451,24.8038319872794,24.7920728632229,24.9989222666179,24.9989211102224,24.9989202949959,24.9999987994134,24.9999987994098,24.9999987994062,24.999999825521,24.9999998255209,24.9999998255207,24.9999999197458,24.9999999197458,24.9999999197457
run_0097,dry_002,dry,-1.38,-2.19,-1.38,sched_0033,100000,1,0.166666666666667,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,18.4570642821592,19.5275132792818,20.2396895109413,17.4353247902582,18.234944199436,18.8044967566432,16.9850792185872,17.6350014165532,18.1092003129444,16.7229793573264,17.278631986752,17.6890792135468,16.5480674399041,17.0382760335488,17.4031357563302
run_0098,dry_002,dry,-1.38,-2.19,-1.38,sched_0034,100001,2,0.333333333333333,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,18.4570642821592,19.5275132792818,20.2396895109413,17.4353247902582,18.234944199436,18.8044967566432,16.9850792185872,17.6350014165532,18.1092003129444,16.7229793573264,17.278631986752,17.6890792135468,24.7911191160638,24.7722724016733,24.7565721743627
run_0099,dry_002,dry,-1.38,-2.19,-1.38,sched_0035,100010,2,0.333333333333333,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,18.4570642821592,19.5275132792818,20.2396895109413,17.4353247902582,18.234944199436,18.8044967566432,16.9850792185872,17.6350014165532,18.1092003129444,24.8129538199465,24.7977211342815,24.7852446232476,18.4512052915597,19.5204038432509,20.232060444578
run_0100,dry_002,dry,-1.38,-2.19,-1.38,sched_0036,100011,3,0.5,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,18.4570642821592,19.5275132792818,20.2396895109413,17.4353247902582,18.234944199436,18.8044967566432,16.9850792185872,17.6350014165532,18.1092003129444,24.8129538199465,24.7977211342815,24.7852446232476,24.9988693465504,24.9988680851601,24.9988671957299
run_0101,dry_002,dry,-1.38,-2.19,-1.38,sched_0037,100100,2,0.333333333333333,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,18.4570642821592,19.5275132792818,20.2396895109413,17.4353247902582,18.234944199436,18.8044967566432,24.8441953425874,24.833457866967,24.8248708665457,18.4570346622922,19.5274772402836,20.2396498904085,17.4353190392379,18.2349366479675,18.8044881145679
run_0102,dry_002,dry,-1.38,-2.19,-1.38,sched_0038,100101,3,0.5,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,18.4570642821592,19.5275132792818,20.2396895109413,17.4353247902582,18.234944199436,18.8044967566432,24.8441953425874,24.833457866967,24.8248708665457,18.4570346622922,19.5274772402836,20.2396498904085,24.8949608482913,24.8898663725472,24.8859459264654
run_0103,dry_002,dry,-1.38,-2.19,-1.38,sched_0039,100110,3,0.5,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,18.4570642821592,19.5275132792818,20.2396895109413,17.4353247902582,18.234944199436,18.8044967566432,24.8441953425874,24.833457866967,24.8248708665457,24.9991661752962,24.9991654499753,24.9991649387272,18.483523194272,19.5595720993726,20.274042111429
run_0104,dry_002,dry,-1.38,-2.19,-1.38,sched_0040,100111,4,0.666666666666667,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,18.4570642821592,19.5275132792818,20.2396895109413,17.4353247902582,18.234944199436,18.8044967566432,24.8441953425874,24.833457866967,24.8248708665457,24.9991661752962,24.9991654499753,24.9991649387272,24.9999989569769,24.999998956973,24.9999989569703
run_0105,dry_002,dry,-1.38,-2.19,-1.38,sched_0041,101000,2,0.333333333333333,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,18.4570642821592,19.5275132792818,20.2396895109413,24.8949620278168,24.8898676595409,24.8859472996705,18.4661202314804,19.5384949713223,20.251462996948,17.4386025227068,18.2392497283343,18.809426779083,16.9868236739591,17.6373568364968,18.1119606510454
run_0106,dry_002,dry,-1.38,-2.19,-1.38,sched_0042,101001,3,0.5,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,18.4570642821592,19.5275132792818,20.2396895109413,24.8949620278168,24.8898676595409,24.8859472996705,18.4661202314804,19.5384949713223,20.251462996948,17.4386025227068,18.2392497283343,18.809426779083,24.8443981223976,24.833687263747,24.8251228946209
run_0107,dry_002,dry,-1.38,-2.19,-1.38,sched_0043,101010,3,0.5,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,18.4570642821592,19.5275132792818,20.2396895109413,24.8949620278168,24.8898676595409,24.8859472996705,18.4661202314804,19.5384949713223,20.251462996948,24.8953218810063,24.8902602571025,24.8863661459339,18.4661831536814,19.5385712948765,20.2515448386345
run_0108,dry_002,dry,-1.38,-2.19,-1.38,sched_0044,101011,4,0.666666666666667,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,18.4570642821592,19.5275132792818,20.2396895109413,24.8949620278168,24.8898676595409,24.8859472996705,18.4661202314804,19.5384949713223,20.251462996948,24.8953218810063,24.8902602571025,24.8863661459339,24.9995693317995,24.9995691133474,24.9995689594795
run_0109,dry_002,dry,-1.38,-2.19,-1.38,sched_0045,101100,3,0.5,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,18.4570642821592,19.5275132792818,20.2396895109413,24.8949620278168,24.8898676595409,24.8859472996705,24.9995668676535,24.999566646913,24.9995664914436,18.4835777764085,19.5596380820056,20.2741091771023,17.4448812394077,18.2474945372904,18.8188647777604
run_0110,dry_002,dry,-1.38,-2.19,-1.38,sched_0046,101101,4,0.666666666666667,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,18.4570642821592,19.5275132792818,20.2396895109413,24.8949620278168,24.8898676595409,24.8859472996705,24.9995668676535,24.999566646913,24.9995664914436,18.4835777764085,19.5596380820056,20.2741091771023,24.8960121601324,24.8910130654893,24.8871691045765
run_0111,dry_002,dry,-1.38,-2.19,-1.38,sched_0047,101110,4,0.666666666666667,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,18.4570642821592,19.5275132792818,20.2396895109413,24.8949620278168,24.8898676595409,24.8859472996705,24.9995668676535,24.999566646913,24.9995664914436,24.9999992309786,24.9999992309764,24.9999992309748,18.4836493781788,19.5597247168332,20.2742030014877
run_0112,dry_002,dry,-1.38,-2.19,-1.38,sched_0048,101111,5,0.833333333333333,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,18.4570642821592,19.5275132792818,20.2396895109413,24.8949620278168,24.8898676595409,24.8859472996705,24.9995668676535,24.999566646913,24.9995664914436,24.9999992309786,24.9999992309764,24.9999992309748,24.9999998475537,24.9999998475536,24.9999998475535
run_0113,dry_002,dry,-1.38,-2.19,-1.38,sched_0049,110000,2,0.333333333333333,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,24.9991676205059,24.9991668974309,24.9991663877925,18.4835234346509,19.5595723655443,20.2740414287126,17.4448617554639,18.247468957389,18.8188355010008,16.990148715159,17.6418457654849,18.1172206075766,16.726192792207,17.2830297137035,17.6942925373325
run_0114,dry_002,dry,-1.38,-2.19,-1.38,sched_0050,110001,3,0.5,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,24.9991676205059,24.9991668974309,24.9991663877925,18.4835234346509,19.5595723655443,20.2740414287126,17.4448617554639,18.247468957389,18.8188355010008,16.990148715159,17.6418457654849,18.1172206075766,24.8133472206146,24.7981760571947,24.7857537004003
run_0115,dry_002,dry,-1.38,-2.19,-1.38,sched_0051,110010,3,0.5,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,24.9991676205059,24.9991668974309,24.9991663877925,18.4835234346509,19.5595723655443,20.2740414287126,17.4448617554639,18.247468957389,18.8188355010008,24.8447849700801,24.8341247806918,24.825603400338,18.4571429715413,19.5276087136442,20.2397919768391
run_0116,dry_002,dry,-1.38,-2.19,-1.38,sched_0052,110011,4,0.666666666666667,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,24.9991676205059,24.9991668974309,24.9991663877925,18.4835234346509,19.5595723655443,20.2740414287126,17.4448617554639,18.247468957389,18.8188355010008,24.8447849700801,24.8341247806918,24.825603400338,24.9991714173378,24.9991707002485,24.9991701948658
run_0117,dry_002,dry,-1.38,-2.19,-1.38,sched_0053,110100,3,0.5,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,24.9991676205059,24.9991668974309,24.9991663877925,18.4835234346509,19.5595723655443,20.2740414287126,24.8960100698594,24.8910107760435,24.8871666321429,18.466308579534,19.5387232335199,20.2517076216411,17.4386704667583,18.2393389642998,18.8095289430183
run_0118,dry_002,dry,-1.38,-2.19,-1.38,sched_0054,110101,4,0.666666666666667,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,24.9991676205059,24.9991668974309,24.9991663877925,18.4835234346509,19.5595723655443,20.2740414287126,24.8960100698594,24.8910107760435,24.8871666321429,18.466308579534,19.5387232335199,20.2517076216411,24.8953293703214,24.8902684524336,24.8863749312026
run_0119,dry_002,dry,-1.38,-2.19,-1.38,sched_0055,110110,4,0.666666666666667,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,24.9991676205059,24.9991668974309,24.9991663877925,18.4835234346509,19.5595723655443,20.2740414287126,24.8960100698594,24.8910107760435,24.8871666321429,24.999574024554,24.9995738104053,24.9995736595698,18.4835783546173,19.5596391795584,20.2741145656253
run_0120,dry_002,dry,-1.38,-2.19,-1.38,sched_0056,110111,5,0.833333333333333,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,24.9991676205059,24.9991668974309,24.9991663877925,18.4835234346509,19.5595723655443,20.2740414287126,24.8960100698594,24.8910107760435,24.8871666321429,24.999574024554,24.9995738104053,24.9995736595698,24.9999992362613,24.9999992362591,24.9999992362574
run_0121,dry_002,dry,-1.38,-2.19,-1.38,sched_0057,111000,3,0.5,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,24.9991676205059,24.9991668974309,24.9991663877925,24.9999989579214,24.9999989579174,24.9999989579146,18.4836497452609,19.5597251564393,20.2742030587321,17.4449070286724,18.2475283926588,18.8189035221416,16.9901727418475,17.6418781990362,18.1172586082801
run_0122,dry_002,dry,-1.38,-2.19,-1.38,sched_0058,111001,4,0.666666666666667,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,24.9991676205059,24.9991668974309,24.9991663877925,24.9999989579214,24.9999989579174,24.9999989579146,18.4836497452609,19.5597251564393,20.2742030587321,17.4449070286724,18.2475283926588,18.8189035221416,24.8447877613051,24.8341279373957,24.8256068806536
run_0123,dry_002,dry,-1.38,-2.19,-1.38,sched_0059,111010,4,0.666666666666667,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,24.9991676205059,24.9991668974309,24.9991663877925,24.9999989579214,24.9999989579174,24.9999989579146,18.4836497452609,19.5597251564393,20.2742030587321,24.896014994526,24.891016155791,24.8871723998664,18.4663094478786,19.5387242860138,20.2517087496699
run_0124,dry_002,dry,-1.38,-2.19,-1.38,sched_0060,111011,5,0.833333333333333,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,24.9991676205059,24.9991668974309,24.9991663877925,24.9999989579214,24.9999989579174,24.9999989579146,18.4836497452609,19.5597251564393,20.2742030587321,24.896014994526,24.891016155791,24.8871723998664,24.9995740625618,24.9995738484809,24.9995736976898
run_0125,dry_002,dry,-1.38,-2.19,-1.38,sched_0061,111100,4,0.666666666666667,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,24.9991676205059,24.9991668974309,24.9991663877925,24.9999989579214,24.9999989579174,24.9999989579146,24.999999832483,24.9999998324829,24.9999998324828,18.4836490084073,19.5597242601954,20.2742002828463,17.4449067797002,18.2475280678738,18.8189031539476
run_0126,dry_002,dry,-1.38,-2.19,-1.38,sched_0062,111101,5,0.833333333333333,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,24.9991676205059,24.9991668974309,24.9991663877925,24.9999989579214,24.9999989579174,24.9999989579146,24.999999832483,24.9999998324829,24.9999998324828,18.4836490084073,19.5597242601954,20.2742002828463,24.8960149667354,24.8910161254913,24.8871723675569
run_0127,dry_002,dry,-1.38,-2.19,-1.38,sched_0063,111110,5,0.833333333333333,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,24.9991676205059,24.9991668974309,24.9991663877925,24.9999989579214,24.9999989579174,24.9999989579146,24.999999832483,24.9999998324829,24.9999998324828,24.9999999215436,24.9999999215435,24.9999999215435,18.483651971072,19.5597278514981,20.2742049174899
run_0128,dry_002,dry,-1.38,-2.19,-1.38,sched_0064,111111,6,1,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,24.9991676205059,24.9991668974309,24.9991663877925,24.9999989579214,24.9999989579174,24.9999989579146,24.999999832483,24.9999998324829,24.9999998324828,24.9999999215436,24.9999999215435,24.9999999215435,24.9999999511858,24.9999999511857,24.9999999511857
